timestamp,company,region,demand,city,hour_x,dayofweek_x,month_x,season_x,demand_s,temperature,humidity,windSpeed,hour_y,dayofweek_y,month_y,season_y,temp_s,hum_s,wind_s
2019-05-27 01:00:00,ERCO,NCEN,12432.0,dallas,1,0,5,spring,1.0144062869177295,84.66,0.58,10.83,1,0,5,spring,1.3607831811601443,-0.3350703326599547,1.4345680859935948
2019-05-27 02:00:00,ERCO,NCEN,11662.0,dallas,2,0,5,spring,0.8389294549775976,82.19,0.64,10.31,2,0,5,spring,1.2045330260232514,-0.0609273671184683,1.2845583728408887
2019-05-27 03:00:00,ERCO,NCEN,11164.0,dallas,3,0,5,spring,0.7254392441903436,80.25,0.7,10.01,3,0,5,spring,1.0818102321100644,0.2132155984230175,1.198014307560481
2019-05-27 04:00:00,ERCO,NCEN,10768.0,dallas,4,0,5,spring,0.6351940163354186,79.52,0.72,10.92,4,0,5,spring,1.0356310364623185,0.3045965869368462,1.460531305577717
2019-05-27 05:00:00,ERCO,NCEN,10565.0,dallas,5,0,5,spring,0.5889319424602929,78.87,0.74,10.65,5,0,5,spring,0.9945125745841892,0.3959775754506751,1.3826416468253504
2019-05-27 06:00:00,ERCO,NCEN,10587.0,dallas,6,0,5,spring,0.5939455662300109,78.36,0.75,10.79,6,0,5,spring,0.9622503968028872,0.4416680697075894,1.42302887728954
2019-05-27 07:00:00,ERCO,NCEN,10646.0,dallas,7,0,5,spring,0.6073911936124367,77.33,0.78,11.67,7,0,5,spring,0.8970934495190817,0.5787395524783326,1.6768914687787355
2019-05-27 08:00:00,ERCO,NCEN,10774.0,dallas,8,0,5,spring,0.6365613682726144,75.96,0.82,12.1,8,0,5,spring,0.810428383714408,0.7615015295059897,1.8009379623473194
2019-05-27 09:00:00,ERCO,NCEN,11515.0,dallas,9,0,5,spring,0.8054293325162998,73.82,0.87,11.88,9,0,5,spring,0.6750537553771808,0.9899540007905616,1.7374723144750208
2019-05-27 10:00:00,ERCO,NCEN,12613.0,dallas,10,0,5,spring,1.055654737023137,72.7,0.91,12.5,10,0,5,spring,0.6042034826025579,1.1727159778182192,1.9163300493878623
2019-05-27 11:00:00,ERCO,NCEN,13832.0,dallas,11,0,5,spring,1.3334550722634235,71.83,0.93,11.58,11,0,5,spring,0.549168002857984,1.264096966332048,1.6509282491946131
2019-05-27 12:00:00,ERCO,NCEN,14807.0,dallas,12,0,5,spring,1.5556497620577463,72.94,0.89,8.64,12,0,5,spring,0.6193856839114055,1.0813349893043904,0.8027964094466208
2019-05-27 13:00:00,ERCO,NCEN,15629.0,dallas,13,0,5,spring,1.7429769774535755,73.85,0.87,10.05,13,0,5,spring,0.6769515305407868,0.9899540007905616,1.2095535162645357
2019-05-27 14:00:00,ERCO,NCEN,16351.0,dallas,14,0,5,spring,1.9075149938961409,75.65,0.82,11.23,14,0,5,spring,0.7908180403571468,0.7615015295059897,1.549960173034138
2019-05-27 15:00:00,ERCO,NCEN,17018.0,dallas,15,0,5,spring,2.0595189509144105,78.41,0.74,11.41,15,0,5,spring,0.9654133554088972,0.3959775754506751,1.6018866122023825
2019-05-27 16:00:00,ERCO,NCEN,17516.0,dallas,16,0,5,spring,2.173009161701665,81.22,0.66,13.03,16,0,5,spring,1.143171629066658,0.0304536213953604,2.069224564716582
2019-05-27 17:00:00,ERCO,NCEN,17914.0,dallas,17,0,5,spring,2.263710173535655,83.24,0.62,13.8,17,0,5,spring,1.2709551567494608,-0.1523083556322971,2.2913543322696284
2019-05-27 18:00:00,ERCO,NCEN,17918.0,dallas,18,0,5,spring,2.264621741493785,84.87,0.59,14.22,18,0,5,spring,1.3740676073053868,-0.2893798384030403,2.4125160236621985
2019-05-27 19:00:00,ERCO,NCEN,17650.0,dallas,19,0,5,spring,2.2035466882990384,86.63,0.56,15.3,19,0,5,spring,1.4854037502369375,-0.426451321173783,2.724074658671665
2019-05-27 20:00:00,ERCO,NCEN,17022.0,dallas,20,0,5,spring,2.060430518872541,87.9,0.53,15.98,20,0,5,spring,1.5657428988295916,-0.5635228039445263,2.920241206640589
2019-05-27 21:00:00,ERCO,NCEN,16415.0,dallas,21,0,5,spring,1.9221000812262292,87.21,0.54,15.64,21,0,5,spring,1.522094070066653,-0.5178323096876118,2.8221579326561272
2019-05-27 22:00:00,ERCO,NCEN,16029.0,dallas,22,0,5,spring,1.834133773266631,87.72,0.53,16.07,22,0,5,spring,1.5543562478479551,-0.5635228039445263,2.946204426224712
2019-05-27 23:00:00,ERCO,NCEN,14860.0,dallas,23,0,5,spring,1.5677280375029763,87.43,0.54,15.69,23,0,5,spring,1.5360110879330977,-0.5178323096876118,2.8365819435361943
2019-05-28 00:00:00,ERCO,NCEN,13431.0,dallas,0,1,5,spring,1.2420703844608356,86.1,0.57,13.91,0,1,5,spring,1.4518763890132316,-0.3807608269168691,2.3230871562057778
2019-05-28 01:00:00,ERCO,NCEN,12399.0,dallas,1,1,5,spring,1.0068858512631524,84.33,0.59,13.14,1,1,5,spring,1.3399076543604789,-0.2893798384030403,2.100957388652732
2019-05-28 02:00:00,ERCO,NCEN,11636.0,dallas,2,1,5,spring,0.833004263249749,81.99,0.63,12.14,2,1,5,spring,1.1918811915992114,-0.1066178613753827,1.8124771710513736
2019-05-28 03:00:00,ERCO,NCEN,11141.0,dallas,3,1,5,spring,0.7201977284310929,79.9,0.67,10.58,3,1,5,spring,1.059669521867995,0.0761441156522748,1.3624480315932552
2019-05-28 04:00:00,ERCO,NCEN,10860.0,dallas,4,1,5,spring,0.6561600793724214,78.74,0.7,10.72,4,1,5,spring,0.9862888822085628,0.2132155984230175,1.4028352620574456
2019-05-28 05:00:00,ERCO,NCEN,10856.0,dallas,5,1,5,spring,0.6552485114142907,77.7,0.73,11.22,5,1,5,spring,0.9204993432035558,0.3502870811937607,1.5470753708581246
2019-05-28 06:00:00,ERCO,NCEN,11273.0,dallas,6,1,5,spring,0.7502794710494012,76.94,0.76,11.23,6,1,5,spring,0.8724223723922038,0.4873585639645038,1.549960173034138
2019-05-28 07:00:00,ERCO,NCEN,12171.0,dallas,7,1,5,spring,0.9549264776497108,76.0,0.78,12.15,7,1,5,spring,0.8129587505992163,0.5787395524783326,1.8153619732273876
2019-05-28 08:00:00,ERCO,NCEN,12784.0,dallas,8,1,5,spring,1.0946242672332185,74.8,0.82,13.48,8,1,5,spring,0.7370477440549766,0.7615015295059897,2.1990406626371937
2019-05-28 09:00:00,ERCO,NCEN,13211.0,dallas,9,1,5,spring,1.191934146763655,73.05,0.87,12.48,9,1,5,spring,0.6263441928446274,0.9899540007905616,1.910560445035836
2019-05-28 10:00:00,ERCO,NCEN,13880.0,dallas,10,1,5,spring,1.3443938877609904,71.94,0.9,12.32,10,1,5,spring,0.5561265117912059,1.127025483561305,1.8644036102196184
2019-05-28 11:00:00,ERCO,NCEN,14791.0,dallas,11,1,5,spring,1.5520034902252242,71.36,0.93,12.31,11,1,5,spring,0.5194361919614903,1.264096966332048,1.8615188080436047
2019-05-28 12:00:00,ERCO,NCEN,15622.0,dallas,12,1,5,spring,1.741381733526847,73.64,0.89,10.2,12,1,5,spring,0.6636671043955453,1.0813349893043904,1.2528255489047389
2019-05-28 13:00:00,ERCO,NCEN,16111.0,dallas,13,1,5,spring,1.8528209164083076,74.27,0.89,9.36,13,1,5,spring,0.7035203828312708,1.0813349893043904,1.0105021661195983
2019-05-28 14:00:00,ERCO,NCEN,16219.0,dallas,14,1,5,spring,1.8774332512778324,75.42,0.87,10.61,14,1,5,spring,0.7762684307695007,0.9899540007905616,1.3711024381212955
2019-05-28 15:00:00,ERCO,NCEN,16090.0,dallas,15,1,5,spring,1.848035184628122,76.79,0.85,11.72,15,1,5,spring,0.8629334965741744,0.8985730122767329,1.6913154796588037
2019-05-28 16:00:00,ERCO,NCEN,16339.0,dallas,16,1,5,spring,1.904780290021749,79.34,0.8,13.93,16,1,5,spring,1.024244385480683,0.6701205409921615,2.3288567605578048
2019-05-28 17:00:00,ERCO,NCEN,16643.0,dallas,17,1,5,spring,1.9740594548396715,81.29,0.74,15.47,17,1,5,spring,1.1475997711150725,0.3959775754506751,2.773116295663896
2019-05-28 18:00:00,ERCO,NCEN,16950.0,dallas,18,1,5,spring,2.044022295626191,82.25,0.71,15.32,18,1,5,spring,1.2083285763504636,0.2589060926799318,2.7298442630236925
2019-05-28 19:00:00,ERCO,NCEN,17013.0,dallas,19,1,5,spring,2.058379490966748,82.12,0.7,15.36,19,1,5,spring,1.2001048839748378,0.2132155984230175,2.7413834717277465
2019-05-28 20:00:00,ERCO,NCEN,16724.0,dallas,20,1,5,spring,1.992518705991815,83.34,0.67,14.95,20,1,5,spring,1.2772810739614813,0.0761441156522748,2.62310658251119
2019-05-28 21:00:00,ERCO,NCEN,16383.0,dallas,21,1,5,spring,1.914807537561185,84.3,0.64,14.54,21,1,5,spring,1.3380098791968724,-0.0609273671184683,2.504829693294633
2019-05-28 22:00:00,ERCO,NCEN,16135.0,dallas,22,1,5,spring,1.8582903241570907,85.69,0.61,13.96,22,1,5,spring,1.42594012844395,-0.1979988498892115,2.3375111670858457
2019-05-28 23:00:00,ERCO,NCEN,15131.0,dallas,23,1,5,spring,1.6294867666663213,87.11,0.57,14.73,23,1,5,spring,1.5157681528546334,-0.3807608269168691,2.5596409346388915
2019-05-29 00:00:00,ERCO,NCEN,13803.0,dallas,0,2,5,spring,1.326846204566977,86.38,0.63,11.89,0,2,5,spring,1.4695889572068874,-0.1066178613753827,1.7403571166510343
2019-05-29 01:00:00,ERCO,NCEN,12707.0,dallas,1,2,5,spring,1.0770765840392051,84.99,0.66,10.9,1,2,5,spring,1.3816587079598102,0.0304536213953604,1.45476170122569
2019-05-29 02:00:00,ERCO,NCEN,11960.0,dallas,2,2,5,spring,0.906841267858324,82.89,0.72,9.96,2,2,5,spring,1.2488144465073914,0.3045965869368462,1.1835902966804135
2019-05-29 03:00:00,ERCO,NCEN,11468.0,dallas,3,2,5,spring,0.7947184090082657,81.41,0.76,9.61,3,2,5,spring,1.1551908717694956,0.4873585639645038,1.0826222205199378
2019-05-29 04:00:00,ERCO,NCEN,11225.0,dallas,4,2,5,spring,0.7393406555518345,80.53,0.79,10.05,4,2,5,spring,1.0995228003037203,0.624430046735247,1.2095535162645357
2019-05-29 05:00:00,ERCO,NCEN,11319.0,dallas,5,2,5,spring,0.7607625025679026,79.79,0.8,10.5,5,2,5,spring,1.052711012934773,0.6701205409921615,1.3393696141851466
2019-05-29 06:00:00,ERCO,NCEN,11835.0,dallas,6,2,5,spring,0.8783547691667442,78.93,0.8,9.38,6,2,5,spring,0.9983081249114014,0.6701205409921615,1.0162717704716258
2019-05-29 07:00:00,ERCO,NCEN,12618.0,dallas,7,2,5,spring,1.0567941969708003,78.29,0.82,10.59,7,2,5,spring,0.9578222547544736,0.7615015295059897,1.3653328337692687
2019-05-29 08:00:00,ERCO,NCEN,13211.0,dallas,8,2,5,spring,1.191934146763655,77.1,0.87,11.44,8,2,5,spring,0.8825438399314355,0.9899540007905616,1.610541018730423
2019-05-29 09:00:00,ERCO,NCEN,13812.0,dallas,9,2,5,spring,1.3288972324727708,76.49,0.89,10.88,9,2,5,spring,0.8439557449381138,1.0813349893043904,1.448992096873663
2019-05-29 10:00:00,ERCO,NCEN,14494.0,dallas,10,2,5,spring,1.4843195693340303,75.62,0.93,9.95,10,2,5,spring,0.7889202651935407,1.264096966332048,1.1807054945043995
2019-05-29 11:00:00,ERCO,NCEN,15251.0,dallas,11,2,5,spring,1.656833805410238,74.45,0.98,9.08,11,2,5,spring,0.7149070338129071,1.4925494376166195,0.9297277051912182
2019-05-29 12:00:00,ERCO,NCEN,15560.0,dallas,12,2,5,spring,1.7272524301758234,75.74,0.95,6.35,12,2,5,spring,0.7965113658479641,1.3554779548458764,0.1421767111395106
2019-05-29 13:00:00,ERCO,NCEN,15732.0,dallas,13,2,5,spring,1.7664498523754373,76.78,0.92,7.83,13,2,5,spring,0.8623009048529721,1.2184064720751338,0.5691274331895206
2019-05-29 14:00:00,ERCO,NCEN,15863.0,dallas,14,2,5,spring,1.796303703004213,78.55,0.86,9.64,14,2,5,spring,0.974269639505725,0.9442635065336472,1.0912766270479788
2019-05-29 15:00:00,ERCO,NCEN,15279.0,dallas,15,2,5,spring,1.663214781117152,80.59,0.83,10.88,15,2,5,spring,1.1033183506309323,0.8071920237629041,1.448992096873663
2019-05-29 16:00:00,ERCO,NCEN,14904.0,dallas,16,2,5,spring,1.5777552850424124,81.82,0.81,11.68,16,2,5,spring,1.1811271323387773,0.7158110352490759,1.679776270954749
2019-05-29 17:00:00,ERCO,NCEN,15054.0,dallas,17,2,5,spring,1.6119390834723082,82.62,0.8,10.86,17,2,5,spring,1.2317344700349375,0.6701205409921615,1.4432224925216353
2019-05-29 18:00:00,ERCO,NCEN,14949.0,dallas,18,2,5,spring,1.588010424571381,84.69,0.77,11.51,18,2,5,spring,1.3626809563237503,0.5330490582214182,1.6307346339625182
2019-05-29 19:00:00,ERCO,NCEN,14557.0,dallas,19,2,5,spring,1.4986767646745869,85.21,0.73,12.14,19,2,5,spring,1.395575725826254,0.3502870811937607,1.8124771710513736
2019-05-29 20:00:00,ERCO,NCEN,14164.0,dallas,20,2,5,spring,1.4091152127882598,83.18,0.76,12.42,20,2,5,spring,1.2671596064222497,0.4873585639645038,1.8932516319797537
2019-05-29 21:00:00,ERCO,NCEN,13800.0,dallas,21,2,5,spring,1.3261625285983794,80.9,0.8,11.43,21,2,5,spring,1.1229286939881946,0.6701205409921615,1.6076562165544095
2019-05-29 22:00:00,ERCO,NCEN,13561.0,dallas,22,2,5,spring,1.2716963431000785,79.64,0.83,9.9,22,2,5,spring,1.0432221371167427,0.8071920237629041,1.1662814836243318
2019-05-29 23:00:00,ERCO,NCEN,12619.0,dallas,23,2,5,spring,1.057022088960333,77.89,0.87,8.31,23,2,5,spring,0.9325185859063936,0.9899540007905616,0.7075979376381726
2019-05-30 00:00:00,ERCO,NCEN,11598.0,dallas,0,3,5,spring,0.8243443676475087,76.4,0.87,6.78,0,3,5,spring,0.8382624194472965,0.9899540007905616,0.2662232047080947
2019-05-30 01:00:00,ERCO,NCEN,10534.0,dallas,1,3,5,spring,0.5818672907847812,75.19,0.87,6.04,1,3,5,spring,0.7617188211818545,0.9899540007905616,0.0527478436830897
2019-05-30 02:00:00,ERCO,NCEN,9893.0,dallas,2,3,5,spring,0.4357885254943597,74.24,0.89,5.64,2,3,5,spring,0.7016226076676647,1.0813349893043904,-0.0626442433574535
2019-05-30 03:00:00,ERCO,NCEN,9541.0,dallas,3,3,5,spring,0.3555705451788709,72.69,0.9,6.23,3,3,5,spring,0.6035708908813556,1.127025483561305,0.1075590850273478
2019-05-30 04:00:00,ERCO,NCEN,9339.0,dallas,4,3,5,spring,0.3095363632932778,72.01,0.91,5.81,4,3,5,spring,0.5605546538396203,1.1727159778182192,-0.0136026063652227
2019-05-30 05:00:00,ERCO,NCEN,9438.0,dallas,5,3,5,spring,0.3320976702570091,71.72,0.9,5.92,5,3,5,spring,0.542209493924762,1.127025483561305,0.0181302175709267
2019-05-30 06:00:00,ERCO,NCEN,9969.0,dallas,6,3,5,spring,0.4531083166988402,71.24,0.9,4.29,6,3,5,spring,0.511845091307066,1.127025483561305,-0.4520925371192868
2019-05-30 07:00:00,ERCO,NCEN,10827.0,dallas,7,3,5,spring,0.6486396437178443,70.86,0.91,4.28,7,3,5,spring,0.4878066059013904,1.1727159778182192,-0.4549773392953004
2019-05-30 08:00:00,ERCO,NCEN,11302.0,dallas,8,3,5,spring,0.7568883387458477,70.19,0.93,4.95,8,3,5,spring,0.4454229605808567,1.264096966332048,-0.2616955935023904
2019-05-30 09:00:00,ERCO,NCEN,11818.0,dallas,9,3,5,spring,0.8744806053446893,69.35,0.94,5.57,9,3,5,spring,0.3922852559998888,1.309787460588962,-0.0828378585895484
2019-05-30 10:00:00,ERCO,NCEN,12483.0,dallas,10,3,5,spring,1.026028778383894,68.3,0.96,6.13,10,3,5,spring,0.3258631252736794,1.4011684491027907,0.0787110632672119
2019-05-30 11:00:00,ERCO,NCEN,13255.0,dallas,11,3,5,spring,1.2019613943030911,67.37,0.98,6.69,11,3,5,spring,0.2670320952018943,1.4925494376166195,0.2402599851239725
2019-05-30 12:00:00,ERCO,NCEN,14017.0,dallas,12,3,5,spring,1.375615090326962,68.25,0.93,6.67,12,3,5,spring,0.3227001666676696,1.264096966332048,0.2344903807719452
2019-05-30 13:00:00,ERCO,NCEN,14771.0,dallas,13,3,5,spring,1.5474456504345715,68.59,0.9,6.59,13,3,5,spring,0.3442082851885377,1.127025483561305,0.2114119633638366
2019-05-30 14:00:00,ERCO,NCEN,15534.0,dallas,14,3,5,spring,1.7213272384479748,70.49,0.84,6.64,14,3,5,spring,0.4644007122169163,0.8528825180198185,0.2258359742439044
2019-05-30 15:00:00,ERCO,NCEN,16292.0,dallas,15,3,5,spring,1.894069366513715,73.34,0.76,7.11,15,3,5,spring,0.6446893527594857,0.4873585639645038,0.3614216765165429
2019-05-30 16:00:00,ERCO,NCEN,16915.0,dallas,16,3,5,spring,2.036046075992549,75.83,0.69,6.07,16,3,5,spring,0.8022046913387822,0.167525104166103,0.0614022502111305
2019-05-30 17:00:00,ERCO,NCEN,17428.0,dallas,17,3,5,spring,2.152954666622793,78.59,0.64,6.37,17,3,5,spring,0.9768000063905334,-0.0609273671184683,0.1479463154915379
2019-05-30 18:00:00,ERCO,NCEN,17521.0,dallas,18,3,5,spring,2.174148621649328,80.72,0.58,6.41,18,3,5,spring,1.111542043006558,-0.3350703326599547,0.1594855241955922
2019-05-30 19:00:00,ERCO,NCEN,17148.0,dallas,19,3,5,spring,2.089144909553654,82.87,0.52,6.21,19,3,5,spring,1.2475492630649876,-0.6092132982014407,0.1017894806753205
2019-05-30 20:00:00,ERCO,NCEN,16488.0,dallas,20,3,5,spring,1.938736196462112,85.16,0.47,6.86,20,3,5,spring,1.3924127672202442,-0.8376657694860126,0.2893016221162034
2019-05-30 21:00:00,ERCO,NCEN,15773.0,dallas,21,3,5,spring,1.7757934239462754,86.57,0.44,6.47,21,3,5,spring,1.4816081999097253,-0.9747372522567554,0.1767943372516736
2019-05-30 22:00:00,ERCO,NCEN,15084.0,dallas,22,3,5,spring,1.6187758431582877,87.7,0.42,7.02,22,3,5,spring,1.5530910644055511,-1.0661182407705845,0.3354584569324205
2019-05-30 23:00:00,ERCO,NCEN,13828.0,dallas,23,3,5,spring,1.3325435043052931,87.86,0.42,7.1,23,3,5,spring,1.5632125319447832,-1.0661182407705845,0.3585368743405291
2019-05-31 00:00:00,ERCO,NCEN,12355.0,dallas,0,4,5,spring,0.9968586037237164,85.27,0.45,6.29,0,4,5,spring,1.399371276153466,-0.9290467579998412,0.1248678980834292
2019-05-31 01:00:00,ERCO,NCEN,11183.0,dallas,1,4,5,spring,0.7297691919914636,83.13,0.48,4.99,1,4,5,spring,1.263996647816239,-0.7919752752290982,-0.2501563847983362
2019-05-31 02:00:00,ERCO,NCEN,10295.0,dallas,2,4,5,spring,0.5274011052864804,79.89,0.56,4.15,2,4,5,spring,1.0590369301467926,-0.426451321173783,-0.4924797675834769
2019-05-31 03:00:00,ERCO,NCEN,9731.0,dallas,3,4,5,spring,0.3988700231900722,76.81,0.64,4.23,3,4,5,spring,0.8641986800165781,-0.0609273671184683,-0.4694013501753682
2019-05-31 04:00:00,ERCO,NCEN,9479.0,dallas,4,4,5,spring,0.3414412418278472,75.03,0.7,3.0,4,4,5,spring,0.7515973536426228,0.2132155984230175,-0.8242320178250387
2019-05-31 05:00:00,ERCO,NCEN,9531.0,dallas,5,4,5,spring,0.3532916252835444,73.48,0.75,2.48,5,4,5,spring,0.6535456368563136,0.4416680697075894,-0.9742417309777448
2019-05-31 06:00:00,ERCO,NCEN,10006.0,dallas,6,4,5,spring,0.4615403203115478,72.12,0.8,1.79,6,4,5,spring,0.5675131627728423,0.6701205409921615,-1.1732930811226818
2019-05-31 07:00:00,ERCO,NCEN,10710.0,dallas,7,4,5,spring,0.6219762809425256,70.36,0.85,1.51,7,4,5,spring,0.4561770198412907,0.8985730122767329,-1.2540675420510623
2019-05-31 08:00:00,ERCO,NCEN,11343.0,dallas,8,4,5,spring,0.7662319103166859,69.14,0.88,1.28,8,4,5,spring,0.3790008298546473,1.035644495047476,-1.3204179920993744
2019-05-31 09:00:00,ERCO,NCEN,11899.0,dallas,9,4,5,spring,0.892939856496833,67.88,0.9,1.87,9,4,5,spring,0.2992942729831955,1.127025483561305,-1.1502146637145734
2019-05-31 10:00:00,ERCO,NCEN,12314.0,dallas,10,4,5,spring,0.987515032152878,66.71,0.91,1.38,10,4,5,spring,0.2252810416025619,1.1727159778182192,-1.2915699703392387
2019-05-31 11:00:00,ERCO,NCEN,12651.0,dallas,11,4,5,spring,1.0643146326253774,66.06,0.92,2.68,11,4,5,spring,0.1841625797244327,1.2184064720751338,-0.9165456874574732
2019-05-31 12:00:00,ERCO,NCEN,12905.0,dallas,12,4,5,spring,1.1221991979666677,70.06,0.84,3.76,12,4,5,spring,0.437199268205231,0.8528825180198185,-0.6049870524480067
2019-05-31 13:00:00,ERCO,NCEN,13288.0,dallas,13,4,5,spring,1.2094818299576682,72.52,0.78,3.75,13,4,5,spring,0.5928168316209216,0.5787395524783326,-0.6078718546240202
2019-05-31 14:00:00,ERCO,NCEN,13853.0,dallas,14,4,5,spring,1.3382408040436091,75.27,0.72,4.53,14,4,5,spring,0.7667795549514703,0.3045965869368462,-0.3828572848949608
2019-05-31 15:00:00,ERCO,NCEN,14707.0,dallas,15,4,5,spring,1.5328605631044825,76.57,0.71,4.95,15,4,5,spring,0.8490164787077296,0.2589060926799318,-0.2616955935023904
2019-05-31 16:00:00,ERCO,NCEN,15664.0,dallas,16,4,5,spring,1.750953197087218,77.44,0.68,4.78,16,4,5,spring,0.9040519584523036,0.1218346099091891,-0.3107372304946213
2019-05-31 17:00:00,ERCO,NCEN,16522.0,dallas,17,4,5,spring,1.9464845241062216,78.94,0.62,5.16,17,4,5,spring,0.9989407166326028,-0.1523083556322971,-0.2011147478061053
2019-05-31 18:00:00,ERCO,NCEN,16971.0,dallas,18,4,5,spring,2.0488080274063765,78.49,0.62,4.17,18,4,5,spring,0.9704740891785129,-0.1523083556322971,-0.4867101632314498
2019-05-31 19:00:00,ERCO,NCEN,16843.0,dallas,19,4,5,spring,2.019637852746199,81.42,0.55,3.02,19,4,5,spring,1.155823463490698,-0.4721418154306974,-0.8184624134730115
2019-05-31 20:00:00,ERCO,NCEN,16207.0,dallas,20,4,5,spring,1.8746985474034408,84.8,0.48,3.16,20,4,5,spring,1.3696394652569723,-0.7919752752290982,-0.7780751830088214
2019-05-31 21:00:00,ERCO,NCEN,15380.0,dallas,21,4,5,spring,1.6862318720599483,86.67,0.46,3.14,21,4,5,spring,1.4879341171217455,-0.8833562637429268,-0.7838447873608485
2019-05-31 22:00:00,ERCO,NCEN,14747.0,dallas,22,4,5,spring,1.541976242685788,88.03,0.44,3.54,22,4,5,spring,1.5739665912052172,-0.9747372522567554,-0.6684527003203053
2019-05-31 23:00:00,ERCO,NCEN,13729.0,dallas,23,4,5,spring,1.309982197341562,88.3,0.46,4.72,23,4,5,spring,1.5910465676776708,-0.8833562637429268,-0.3280460435507029
2019-06-01 00:00:00,ERCO,NCEN,12496.0,dallas,0,5,6,summer,1.0289913742478185,84.91,0.53,5.56,0,5,6,summer,1.376597974190194,-0.5635228039445263,-0.0857226607655622
2019-06-01 01:00:00,ERCO,NCEN,11360.0,dallas,1,5,6,summer,0.7701060741387408,82.51,0.59,5.65,1,5,6,summer,1.2247759611017155,-0.2893798384030403,-0.0597594411814398
2019-06-01 02:00:00,ERCO,NCEN,10532.0,dallas,2,5,6,summer,0.5814115068057158,79.33,0.66,5.42,2,5,6,summer,1.0236117937594806,0.0304536213953604,-0.1261098912297522
2019-06-01 03:00:00,ERCO,NCEN,9918.0,dallas,3,5,6,summer,0.4414858252326756,76.46,0.74,4.58,3,5,6,summer,0.8420579697745078,0.3959775754506751,-0.368433274014893
2019-06-01 04:00:00,ERCO,NCEN,9572.0,dallas,4,5,6,summer,0.3626351968543826,75.0,0.79,4.06,4,5,6,summer,0.7496995784790167,0.624430046735247,-0.5184429871675993
2019-06-01 05:00:00,ERCO,NCEN,9432.0,dallas,5,5,6,summer,0.3307303183198132,74.02,0.82,3.8,5,5,6,summer,0.6877055898012209,0.7615015295059897,-0.5934478437439523
2019-06-01 06:00:00,ERCO,NCEN,9511.0,dallas,6,5,6,summer,0.3487337854928917,72.75,0.85,2.83,6,5,6,summer,0.6073664412085678,0.8985730122767329,-0.8732736548172696
2019-06-01 07:00:00,ERCO,NCEN,9644.0,dallas,7,5,6,summer,0.3790434201007326,71.43,0.88,2.53,7,5,6,summer,0.5238643340099047,1.035644495047476,-0.9598177200976772
2019-06-01 08:00:00,ERCO,NCEN,10165.0,dallas,8,5,6,summer,0.4977751466472374,70.38,0.91,2.21,8,5,6,summer,0.4574422032836944,1.1727159778182192,-1.0521313897301117
2019-06-01 09:00:00,ERCO,NCEN,11257.0,dallas,9,5,6,summer,0.746633199216879,68.89,0.94,2.2,9,5,6,summer,0.3631860368245974,1.309787460588962,-1.0550161919061252
2019-06-01 10:00:00,ERCO,NCEN,12602.0,dallas,10,5,6,summer,1.053147925138278,67.79,0.96,2.16,10,5,6,summer,0.2936009474923782,1.4011684491027907,-1.0665554006101794
2019-06-01 11:00:00,ERCO,NCEN,14027.0,dallas,11,5,6,summer,1.3778940102222883,67.12,0.97,1.99,11,5,6,summer,0.2512173021718444,1.4468589433597052,-1.1155970376024102
2019-06-01 12:00:00,ERCO,NCEN,15405.0,dallas,12,5,6,summer,1.6919291717982643,69.27,0.93,1.63,12,5,6,summer,0.387224522230273,1.264096966332048,-1.2194499159388992
2019-06-01 13:00:00,ERCO,NCEN,16602.0,dallas,13,5,6,summer,1.964715883268833,72.46,0.91,1.95,13,5,6,summer,0.5890212812937095,1.1727159778182192,-1.1271362463064647
2019-06-01 14:00:00,ERCO,NCEN,17571.0,dallas,14,5,6,summer,2.18554322112596,76.81,0.85,2.48,14,5,6,summer,0.8641986800165781,0.8985730122767329,-0.9742417309777448
2019-06-01 15:00:00,ERCO,NCEN,18278.0,dallas,15,5,6,summer,2.346662857725536,80.86,0.78,3.17,15,5,6,summer,1.1203983271033862,0.5787395524783326,-0.7751903808328079
2019-06-01 16:00:00,ERCO,NCEN,18721.0,dallas,16,5,6,summer,2.4476190090884944,83.9,0.71,3.17,16,5,6,summer,1.3127062103487932,0.2589060926799318,-0.7751903808328079
2019-06-01 17:00:00,ERCO,NCEN,18793.0,dallas,17,5,6,summer,2.4640272323348444,86.37,0.64,3.0,17,5,6,summer,1.468956365485686,-0.0609273671184683,-0.8242320178250387
2019-06-01 18:00:00,ERCO,NCEN,18028.0,dallas,18,5,6,summer,2.289689860342376,88.02,0.62,2.08,18,5,6,summer,1.5733339994840148,-0.1523083556322971,-1.089633818018288
2019-06-01 19:00:00,ERCO,NCEN,16687.0,dallas,19,5,6,summer,1.9840867023791076,88.87,0.58,2.21,19,5,6,summer,1.627104295786185,-0.3350703326599547,-1.0521313897301117
2019-06-01 20:00:00,ERCO,NCEN,15284.0,dallas,20,5,6,summer,1.664354241064815,89.73,0.54,2.55,20,5,6,summer,1.6815071838095563,-0.5178323096876118,-0.9540481157456498
2019-06-01 21:00:00,ERCO,NCEN,14371.0,dallas,21,5,6,summer,1.456288854621516,90.14,0.53,2.65,21,5,6,summer,1.7074434443788382,-0.5635228039445263,-0.925200093985514
2019-06-01 22:00:00,ERCO,NCEN,13747.0,dallas,22,5,6,summer,1.3140842531531494,90.03,0.54,3.95,22,5,6,summer,1.7004849354456162,-0.5178323096876118,-0.5501758111037486
